close,timestamp,exchange,expiry,high,low,open,oi,type,instrument,volume
12780,30/01/13 9:57,NFO,31-Jan-13,12780,12771.1,12771.1,879275,Futures,CNXBAN,4150
12778.5,30/01/13 9:58,NFO,31-Jan-13,12782.8,12776.5,12781.9,880700,Futures,CNXBAN,2075
12772,30/01/13 9:59,NFO,31-Jan-13,12779.75,12772,12778.5,880700,Futures,CNXBAN,2400
12773,30/01/13 10:00,NFO,31-Jan-13,12776.55,12770,12772,880700,Futures,CNXBAN,1800
12763.15,30/01/13 10:01,NFO,31-Jan-13,12773.55,12763.15,12773,865800,Futures,CNXBAN,4100
12759.9,30/01/13 10:02,NFO,31-Jan-13,12763.25,12753.05,12763.15,865800,Futures,CNXBAN,5650
12767.75,30/01/13 10:03,NFO,31-Jan-13,12769.8,12759.2,12759.9,865800,Futures,CNXBAN,1875
12765.5,30/01/13 10:04,NFO,31-Jan-13,12767.8,12765,12767.75,865750,Futures,CNXBAN,1625
12766,30/01/13 10:05,NFO,31-Jan-13,12768,12765,12765.3,865750,Futures,CNXBAN,675
12763.95,30/01/13 10:06,NFO,31-Jan-13,12767.1,12763.15,12766,865750,Futures,CNXBAN,625
12763.5,30/01/13 10:07,NFO,31-Jan-13,12765.25,12761.7,12763.95,866000,Futures,CNXBAN,2350
12764,30/01/13 10:08,NFO,31-Jan-13,12764.05,12761.85,12763.5,866000,Futures,CNXBAN,1800
12763.4,30/01/13 10:09,NFO,31-Jan-13,12764.7,12761.3,12764,866000,Futures,CNXBAN,2900
12761.3,30/01/13 10:10,NFO,31-Jan-13,12764.4,12761.25,12763.4,867600,Futures,CNXBAN,1475
12762,30/01/13 10:11,NFO,31-Jan-13,12763,12760.1,12761.3,867600,Futures,CNXBAN,2450
12761,30/01/13 10:12,NFO,31-Jan-13,12762,12758,12762,867600,Futures,CNXBAN,1775
12758.5,30/01/13 10:13,NFO,31-Jan-13,12761.9,12755,12761,867400,Futures,CNXBAN,1475
12760.05,30/01/13 10:14,NFO,31-Jan-13,12762,12758,12758.5,867400,Futures,CNXBAN,1250
12760,30/01/13 10:15,NFO,31-Jan-13,12762.35,12758.1,12762.35,867400,Futures,CNXBAN,1000
12763.5,30/01/13 10:16,NFO,31-Jan-13,12763.8,12760,12760,866825,Futures,CNXBAN,1650
12766.9,30/01/13 10:17,NFO,31-Jan-13,12766.95,12761,12763.5,866825,Futures,CNXBAN,2850
12771.4,30/01/13 10:18,NFO,31-Jan-13,12771.4,12766.55,12766.9,866825,Futures,CNXBAN,2650
12769.15,30/01/13 10:19,NFO,31-Jan-13,12772,12767,12771.4,867275,Futures,CNXBAN,3700
12772,30/01/13 10:20,NFO,31-Jan-13,12775.75,12769.15,12769.15,867275,Futures,CNXBAN,1825
12778,30/01/13 10:21,NFO,31-Jan-13,12778,12771.4,12772,867275,Futures,CNXBAN,1125
12780,30/01/13 10:22,NFO,31-Jan-13,12786.45,12776,12778,868700,Futures,CNXBAN,6675
12774,30/01/13 10:23,NFO,31-Jan-13,12780,12772.05,12780,868700,Futures,CNXBAN,1625
12770.5,30/01/13 10:24,NFO,31-Jan-13,12776.1,12770.1,12774,868700,Futures,CNXBAN,2050
12767.6,30/01/13 10:25,NFO,31-Jan-13,12772.25,12765,12770.5,867375,Futures,CNXBAN,1775
12773,30/01/13 10:26,NFO,31-Jan-13,12773,12767.6,12767.6,867375,Futures,CNXBAN,1325
12781.6,30/01/13 10:27,NFO,31-Jan-13,12781.6,12772,12772,867375,Futures,CNXBAN,1800
12776.25,30/01/13 10:28,NFO,31-Jan-13,12781.6,12776.25,12781.6,867000,Futures,CNXBAN,350
12773.35,30/01/13 10:29,NFO,31-Jan-13,12779,12771.9,12776.5,867000,Futures,CNXBAN,1175
12768,30/01/13 10:30,NFO,31-Jan-13,12773.35,12767,12773.35,867000,Futures,CNXBAN,1125
12769.75,30/01/13 10:31,NFO,31-Jan-13,12770,12767.55,12768,861550,Futures,CNXBAN,350
12766,30/01/13 10:32,NFO,31-Jan-13,12770,12765.55,12769.75,861550,Futures,CNXBAN,1650
12765,30/01/13 10:33,NFO,31-Jan-13,12766,12765,12766,861550,Futures,CNXBAN,1100
12758.2,30/01/13 10:34,NFO,31-Jan-13,12765,12758.2,12765,861475,Futures,CNXBAN,4750
12752.2,30/01/13 10:35,NFO,31-Jan-13,12758.2,12752.05,12758.2,861475,Futures,CNXBAN,4800
12750,30/01/13 10:36,NFO,31-Jan-13,12752,12740.4,12752,861475,Futures,CNXBAN,10075
12749.95,30/01/13 10:37,NFO,31-Jan-13,12754.9,12747,12748.5,861075,Futures,CNXBAN,2625
12749.3,30/01/13 10:38,NFO,31-Jan-13,12751,12747.05,12749.95,861075,Futures,CNXBAN,2525
12753.9,30/01/13 10:39,NFO,31-Jan-13,12758.45,12749.3,12749.3,861075,Futures,CNXBAN,2350
12752,30/01/13 10:40,NFO,31-Jan-13,12755,12750.5,12753.9,862625,Futures,CNXBAN,1850
12758.8,30/01/13 10:41,NFO,31-Jan-13,12759,12752,12752,862625,Futures,CNXBAN,1450
12752.75,30/01/13 10:42,NFO,31-Jan-13,12758.9,12752.75,12757.95,862625,Futures,CNXBAN,1325
12756.6,30/01/13 10:43,NFO,31-Jan-13,12756.6,12752,12752.75,862525,Futures,CNXBAN,1275
12758,30/01/13 10:44,NFO,31-Jan-13,12758,12752.55,12756.6,862525,Futures,CNXBAN,1825
12759.6,30/01/13 10:45,NFO,31-Jan-13,12760,12756,12758,862525,Futures,CNXBAN,825
12750.85,30/01/13 10:46,NFO,31-Jan-13,12759.6,12746,12759.6,864700,Futures,CNXBAN,3800
12750,30/01/13 10:47,NFO,31-Jan-13,12751.7,12743.5,12750.85,864700,Futures,CNXBAN,5325
12752.15,30/01/13 10:48,NFO,31-Jan-13,12759.6,12746.4,12750,864700,Futures,CNXBAN,2125
12754.1,30/01/13 10:49,NFO,31-Jan-13,12758,12750.65,12752.15,867225,Futures,CNXBAN,1775
12756,30/01/13 10:50,NFO,31-Jan-13,12756,12751.65,12754.1,867225,Futures,CNXBAN,1325
12758.95,30/01/13 10:51,NFO,31-Jan-13,12758.95,12755.25,12756,867225,Futures,CNXBAN,875
12756,30/01/13 10:52,NFO,31-Jan-13,12758.95,12755,12758.95,866925,Futures,CNXBAN,1075
12766.8,30/01/13 10:53,NFO,31-Jan-13,12766.8,12756,12756,866925,Futures,CNXBAN,1950
12770,30/01/13 10:54,NFO,31-Jan-13,12772,12766.75,12766.8,866925,Futures,CNXBAN,4475
12763,30/01/13 10:55,NFO,31-Jan-13,12772,12763,12770,867700,Futures,CNXBAN,1725
12761.3,30/01/13 10:56,NFO,31-Jan-13,12763,12758.05,12760.45,867700,Futures,CNXBAN,2750
12761,30/01/13 10:57,NFO,31-Jan-13,12763,12758.3,12761.3,867700,Futures,CNXBAN,1650
12765,30/01/13 10:58,NFO,31-Jan-13,12767.95,12758.1,12761,867200,Futures,CNXBAN,2850
12761.5,30/01/13 10:59,NFO,31-Jan-13,12765,12760.95,12765,867200,Futures,CNXBAN,400
12761.05,30/01/13 11:00,NFO,31-Jan-13,12763.5,12761.05,12761.5,867200,Futures,CNXBAN,550
12762.6,30/01/13 11:01,NFO,31-Jan-13,12762.6,12760.05,12761.05,867200,Futures,CNXBAN,1025
12761,30/01/13 11:02,NFO,31-Jan-13,12763.2,12760,12760.05,867200,Futures,CNXBAN,2250
12756.1,30/01/13 11:03,NFO,31-Jan-13,12760,12753.65,12760,867200,Futures,CNXBAN,850
12756.2,30/01/13 11:04,NFO,31-Jan-13,12759.65,12755.15,12756.1,867625,Futures,CNXBAN,250
12757.15,30/01/13 11:05,NFO,31-Jan-13,12759,12756,12756.2,867625,Futures,CNXBAN,325
12760,30/01/13 11:06,NFO,31-Jan-13,12760,12753,12757,867625,Futures,CNXBAN,2125
12758.7,30/01/13 11:07,NFO,31-Jan-13,12760,12754.8,12760,868175,Futures,CNXBAN,1875
12754.1,30/01/13 11:08,NFO,31-Jan-13,12758.7,12754.1,12758.7,868175,Futures,CNXBAN,2525
12742.05,30/01/13 11:09,NFO,31-Jan-13,12754.1,12742.05,12754.1,868175,Futures,CNXBAN,4400
12742.8,30/01/13 11:10,NFO,31-Jan-13,12744.7,12737,12742.2,870525,Futures,CNXBAN,13075
12748,30/01/13 11:11,NFO,31-Jan-13,12749.8,12744,12744,870525,Futures,CNXBAN,7350
12744.65,30/01/13 11:12,NFO,31-Jan-13,12749,12744.65,12749,870525,Futures,CNXBAN,1775
12744,30/01/13 11:13,NFO,31-Jan-13,12744.65,12743,12744.65,875925,Futures,CNXBAN,1075
12745.3,30/01/13 11:14,NFO,31-Jan-13,12747,12744,12744,875925,Futures,CNXBAN,950
12751.9,30/01/13 11:15,NFO,31-Jan-13,12751.9,12745.3,12745.3,875925,Futures,CNXBAN,1600
12753,30/01/13 11:16,NFO,31-Jan-13,12754.9,12750.15,12751.9,876275,Futures,CNXBAN,2675
12758,30/01/13 11:17,NFO,31-Jan-13,12759.9,12753,12753,876275,Futures,CNXBAN,425
12755.1,30/01/13 11:18,NFO,31-Jan-13,12758.65,12754.05,12758,876275,Futures,CNXBAN,800
12757.2,30/01/13 11:19,NFO,31-Jan-13,12757.95,12753,12755.1,876725,Futures,CNXBAN,1050
12755.5,30/01/13 11:20,NFO,31-Jan-13,12757.65,12753.35,12757.2,876725,Futures,CNXBAN,2325
12755.55,30/01/13 11:21,NFO,31-Jan-13,12756.45,12753.85,12755.5,876725,Futures,CNXBAN,1075
12753.5,30/01/13 11:22,NFO,31-Jan-13,12756.8,12751.7,12755.55,876250,Futures,CNXBAN,200
12752.3,30/01/13 11:23,NFO,31-Jan-13,12753.8,12748,12753.8,876250,Futures,CNXBAN,1200
12751,30/01/13 11:24,NFO,31-Jan-13,12752.8,12750.5,12752.3,876250,Futures,CNXBAN,850
12755,30/01/13 11:25,NFO,31-Jan-13,12755,12751,12751,876625,Futures,CNXBAN,1625
12754,30/01/13 11:26,NFO,31-Jan-13,12755.9,12752.45,12755,876625,Futures,CNXBAN,1175
12751,30/01/13 11:27,NFO,31-Jan-13,12754.7,12750,12754.7,876625,Futures,CNXBAN,2350
12755,30/01/13 11:28,NFO,31-Jan-13,12755,12751,12751,876225,Futures,CNXBAN,2225
12752.95,30/01/13 11:29,NFO,31-Jan-13,12755,12751.2,12755,876225,Futures,CNXBAN,1425
12750,30/01/13 11:30,NFO,31-Jan-13,12753.9,12749,12752.95,876225,Futures,CNXBAN,4450
